Date,Price
12/1/2005 0:00:00,510.10
1/1/2006 0:00:00,549.86
2/1/2006 0:00:00,555.00
3/1/2006 0:00:00,557.09
4/1/2006 0:00:00,610.65
5/1/2006 0:00:00,675.39
6/1/2006 0:00:00,596.15
7/1/2006 0:00:00,633.71
8/1/2006 0:00:00,632.59
9/1/2006 0:00:00,598.19
10/1/2006 0:00:00,585.78
11/1/2006 0:00:00,627.83
12/1/2006 0:00:00,629.79
1/1/2007 0:00:00,631.17
2/1/2007 0:00:00,664.75
3/1/2007 0:00:00,654.90
4/1/2007 0:00:00,679.37
5/1/2007 0:00:00,667.31
6/1/2007 0:00:00,655.66
7/1/2007 0:00:00,665.38
8/1/2007 0:00:00,665.41
9/1/2007 0:00:00,712.65
10/1/2007 0:00:00,754.60
11/1/2007 0:00:00,806.25
12/1/2007 0:00:00,803.20
1/1/2008 0:00:00,889.60
2/1/2008 0:00:00,922.30
3/1/2008 0:00:00,968.43
4/1/2008 0:00:00,909.71
5/1/2008 0:00:00,888.66
6/1/2008 0:00:00,889.49
7/1/2008 0:00:00,939.77
8/1/2008 0:00:00,839.03
9/1/2008 0:00:00,829.93
10/1/2008 0:00:00,806.62
11/1/2008 0:00:00,760.86
12/1/2008 0:00:00,816.09
1/1/2009 0:00:00,858.69
2/1/2009 0:00:00,943.00
3/1/2009 0:00:00,924.27
4/1/2009 0:00:00,890.20
5/1/2009 0:00:00,928.65
6/1/2009 0:00:00,945.67
7/1/2009 0:00:00,934.23
8/1/2009 0:00:00,949.38
9/1/2009 0:00:00,996.59
10/1/2009 0:00:00,"1,043.16"
11/1/2009 0:00:00,"1,127.04"
12/1/2009 0:00:00,"1,134.72"
1/1/2010 0:00:00,"1,117.96"
2/1/2010 0:00:00,"1,095.41"
3/1/2010 0:00:00,"1,113.34"
4/1/2010 0:00:00,"1,148.69"
5/1/2010 0:00:00,"1,205.43"
6/1/2010 0:00:00,"1,232.92"
7/1/2010 0:00:00,"1,192.97"
8/1/2010 0:00:00,"1,215.81"
9/1/2010 0:00:00,"1,270.98"
10/1/2010 0:00:00,"1,342.02"
11/1/2010 0:00:00,"1,369.89"
12/1/2010 0:00:00,"1,390.55"
1/1/2011 0:00:00,"1,360.46"
2/1/2011 0:00:00,"1,374.68"
3/1/2011 0:00:00,"1,423.26"
4/1/2011 0:00:00,"1,480.89"
5/1/2011 0:00:00,"1,512.58"
6/1/2011 0:00:00,"1,529.36"
7/1/2011 0:00:00,"1,572.75"
8/1/2011 0:00:00,"1,759.01"
9/1/2011 0:00:00,"1,772.14"
10/1/2011 0:00:00,"1,666.43"
11/1/2011 0:00:00,"1,739.00"
12/1/2011 0:00:00,"1,639.97"
1/1/2012 0:00:00,"1,654.05"
2/1/2012 0:00:00,"1,744.82"
3/1/2012 0:00:00,"1,675.95"
4/1/2012 0:00:00,"1,649.20"
5/1/2012 0:00:00,"1,589.04"
6/1/2012 0:00:00,"1,598.76"
7/1/2012 0:00:00,"1,594.29"
8/1/2012 0:00:00,"1,630.31"
9/1/2012 0:00:00,"1,744.81"
10/1/2012 0:00:00,"1,746.58"
11/1/2012 0:00:00,"1,721.64"
12/1/2012 0:00:00,"1,684.76"
1/1/2013 0:00:00,"1,671.85"
2/1/2013 0:00:00,"1,627.57"
3/1/2013 0:00:00,"1,593.09"
4/1/2013 0:00:00,"1,487.86"
5/1/2013 0:00:00,"1,414.03"
6/1/2013 0:00:00,"1,343.35"
7/1/2013 0:00:00,"1,285.52"
8/1/2013 0:00:00,"1,351.74"
9/1/2013 0:00:00,"1,348.60"
10/1/2013 0:00:00,"1,316.58"
11/1/2013 0:00:00,"1,275.86"
12/1/2013 0:00:00,"1,221.51"
1/1/2014 0:00:00,"1,244.27"
2/1/2014 0:00:00,"1,299.58"
3/1/2014 0:00:00,"1,336.08"
4/1/2014 0:00:00,"1,298.45"
5/1/2014 0:00:00,"1,288.74"
6/1/2014 0:00:00,"1,279.10"
7/1/2014 0:00:00,"1,310.59"
8/1/2014 0:00:00,"1,295.13"
9/1/2014 0:00:00,"1,236.55"
10/1/2014 0:00:00,"1,222.49"
11/1/2014 0:00:00,"1,175.33"
12/1/2014 0:00:00,"1,200.62"
1/1/2015 0:00:00,"1,250.75"
2/1/2015 0:00:00,"1,227.08"
3/1/2015 0:00:00,"1,178.63"
4/1/2015 0:00:00,"1,198.93"
5/1/2015 0:00:00,"1,198.63"
6/1/2015 0:00:00,"1,181.50"
7/1/2015 0:00:00,"1,128.31"
8/1/2015 0:00:00,"1,117.93"
9/1/2015 0:00:00,"1,124.77"
10/1/2015 0:00:00,"1,159.25"
11/1/2015 0:00:00,"1,086.44"
12/1/2015 0:00:00,"1,075.74"
1/1/2016 0:00:00,"1,097.91"
2/1/2016 0:00:00,"1,199.50"
3/1/2016 0:00:00,"1,245.14"
4/1/2016 0:00:00,"1,242.26"
5/1/2016 0:00:00,"1,260.95"
6/1/2016 0:00:00,"1,276.40"
7/1/2016 0:00:00,"1,336.66"
8/1/2016 0:00:00,"1,340.17"
9/1/2016 0:00:00,"1,326.61"
10/1/2016 0:00:00,"1,266.55"
11/1/2016 0:00:00,"1,238.35"
12/1/2016 0:00:00,"1,157.36"
1/1/2017 0:00:00,"1,192.10"
2/1/2017 0:00:00,"1,234.20"
3/1/2017 0:00:00,"1,231.42"
4/1/2017 0:00:00,"1,266.88"
5/1/2017 0:00:00,"1,246.04"
6/1/2017 0:00:00,"1,260.26"
7/1/2017 0:00:00,"1,236.84"
8/1/2017 0:00:00,"1,283.04"
9/1/2017 0:00:00,"1,314.07"
10/1/2017 0:00:00,"1,279.51"
11/1/2017 0:00:00,"1,281.90"
12/1/2017 0:00:00,"1,264.45"
1/1/2018 0:00:00,"1,331.30"
2/1/2018 0:00:00,"1,330.73"
3/1/2018 0:00:00,"1,324.66"
4/1/2018 0:00:00,"1,334.76"
5/1/2018 0:00:00,"1,303.45"
6/1/2018 0:00:00,"1,281.57"
7/1/2018 0:00:00,"1,237.71"
8/1/2018 0:00:00,"1,201.71"
9/1/2018 0:00:00,"1,198.39"
10/1/2018 0:00:00,"1,215.39"
11/1/2018 0:00:00,"1,220.65"
12/1/2018 0:00:00,"1,250.40"
1/1/2019 0:00:00,"1,291.75"
2/1/2019 0:00:00,"1,320.07"
3/1/2019 0:00:00,"1,300.90"
4/1/2019 0:00:00,"1,285.91"
5/1/2019 0:00:00,"1,283.70"
6/1/2019 0:00:00,"1,359.04"
7/1/2019 0:00:00,"1,412.89"
8/1/2019 0:00:00,"1,500.41"
9/1/2019 0:00:00,"1,510.58"
10/1/2019 0:00:00,"1,494.81"
11/1/2019 0:00:00,"1,470.79"
12/1/2019 0:00:00,"1,479.13"
1/1/2020 0:00:00,"1,560.67"
2/1/2020 0:00:00,"1,597.10"
3/1/2020 0:00:00,"1,591.93"
4/1/2020 0:00:00,"1,683.17"
5/1/2020 0:00:00,"1,715.91"
6/1/2020 0:00:00,"1,732.22"
7/1/2020 0:00:00,"1,846.51"
8/1/2020 0:00:00,"1,968.63"
9/1/2020 0:00:00,"1,921.92"
10/1/2020 0:00:00,"1,900.27"
11/1/2020 0:00:00,"1,866.30"
12/1/2020 0:00:00,"1,858.42"
1/1/2021 0:00:00,"1,866.98"
2/1/2021 0:00:00,"1,808.17"
3/1/2021 0:00:00,"1,718.23"
4/1/2021 0:00:00,"1,760.04"
5/1/2021 0:00:00,"1,850.26"
6/1/2021 0:00:00,"1,834.57"
7/1/2021 0:00:00,"1,807.84"
8/1/2021 0:00:00,"1,785.28"
9/1/2021 0:00:00,"1,775.14"
10/1/2021 0:00:00,"1,776.85"
11/1/2021 0:00:00,"1,821.76"
12/1/2021 0:00:00,"1,790.43"
1/1/2022 0:00:00,"1,816.02"
2/1/2022 0:00:00,"1,856.30"
3/1/2022 0:00:00,"1,947.83"
4/1/2022 0:00:00,"1,936.86"
5/1/2022 0:00:00,"1,848.50"
6/1/2022 0:00:00,"1,836.57"
7/1/2022 0:00:00,"1,732.74"
8/1/2022 0:00:00,"1,764.56"
9/1/2022 0:00:00,"1,680.78"
10/1/2022 0:00:00,"1,664.45"
11/1/2022 0:00:00,"1,725.07"
12/1/2022 0:00:00,"1,797.55"
1/1/2023 0:00:00,"1,897.71"
2/1/2023 0:00:00,"1,854.54"
3/1/2023 0:00:00,"1,912.73"
4/1/2023 0:00:00,"1,999.77"
5/1/2023 0:00:00,"1,992.13"
6/1/2023 0:00:00,"1,942.90"
7/1/2023 0:00:00,"1,951.02"
8/1/2023 0:00:00,"1,918.70"
9/1/2023 0:00:00,"1,915.95"
10/1/2023 0:00:00,"1,916.25"
11/1/2023 0:00:00,"1,984.11"
12/1/2023 0:00:00,"2,026.18"
1/1/2024 0:00:00,"2,034.04"
2/1/2024 0:00:00,"2,023.24"
3/1/2024 0:00:00,"2,158.01"
4/1/2024 0:00:00,"2,331.45"
5/1/2024 0:00:00,"2,351.13"
6/1/2024 0:00:00,"2,326.44"
7/1/2024 0:00:00,"2,398.20"
8/1/2024 0:00:00,"2,470.15"
9/1/2024 0:00:00,"2,570.55"
10/1/2024 0:00:00,"2,690.08"
11/1/2024 0:00:00,"2,651.13"
12/1/2024 0:00:00,"2,648.01"
1/1/2025 0:00:00,"2,709.69"
2/1/2025 0:00:00,"2,894.73"
3/1/2025 0:00:00,"2,983.25"
4/1/2025 0:00:00,"3,217.64"
5/1/2025 0:00:00,"3,309.49"
6/1/2025 0:00:00,"3,352.66"
7/1/2025 0:00:00,"3,340.15"
